idCrime,dataCrime,numeroArtigo,lugarCrime,descricaoCrime,marcaCelular
993,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
172,30/11/2018,,SAO PAULO,FURTO (ART. 155) - OUTROS,
1240,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1021,30/08/2020,155,SUMARE,FURTO (ART. 155) - OUTROS,
1117,09/01/2020,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR ESTABELECIMENTO,SAMSUNG
1229,30/11/2021,155,JANDIRA,FURTO (ART. 155) - OUTROS,XIAOMI
537,25/12/2018,155,RIBEIRAO PRETO,FURTO (ART. 155) - VEICULO,APPLE
630,09/01/1989,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,LG
198,29/11/2018,,ITAPECERICA DA SERRA,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,ALCATEL
623,31/08/2019,157,ARTUR NOGUEIRA,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1075,09/01/2020,155,SAO VICENTE,FURTO (ART. 155) - OUTROS,SAMSUNG
1472,28/02/2021,157,,,LG
1030,31/08/2020,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,SAMSUNG
1230,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1478,28/02/2021,157,,,
1112,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
749,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1413,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
723,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,
1116,09/01/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
132,12/01/2018,155,SAO PAULO,,
431,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1409,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
592,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
751,30/08/2019,157,FERRAZ DE VASCONCELOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
271,30/04/2018,157,SANTO ANDRE,,LG
953,01/01/2020,157,PRAIA GRANDE,ROUBO (ART. 157) - VEICULO,XIAOMI
22,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
138,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1291,30/10/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,OUTROS
1479,25/02/2021,157,,,LG
492,02/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
463,31/01/2019,155,SAO PAULO,A.I.-FURTO QUALIFICADO (ART. 155) - TRANSEUNTE,APPLE
1421,28/02/2021,157,FRANCISCO MORATO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
339,05/01/2018,157,CARAPICUIBA,ROUBO (ART. 157) - INTERIOR DE VEICULO,OUTROS
667,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
147,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1387,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
663,09/01/2019,157,AMERICANA,ROUBO (ART. 157) - TRANSEUNTE,LENOVO
639,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
459,31/01/2018,155,SAO JOSE DOS CAMPOS,FURTO (ART. 155) - OUTROS,APPLE
1455,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
1174,29/11/2021,155,BOITUVA,FURTO (ART. 155) - OUTROS,SAMSUNG
200,29/04/2018,,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,ASUS
589,31/08/2019,157,GUARUJA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
840,01/01/2020,,,,
1317,30/11/2021,,,,MOTOROLA
1380,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
1371,27/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1287,30/11/2021,155,SANTO ANDRE,FURTO (ART. 155) - OUTROS,APPLE
768,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
427,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
703,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1405,03/01/2021,157,BAURU,ROUBO (ART. 157) - OUTROS,SAMSUNG
1115,08/12/2020,155,PRAIA GRANDE,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
986,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
898,01/01/2020,157,CAMPINAS,ROUBO (ART. 157) - VEICULO,MOTOROLA
777,31/12/2019,157,,,MOTOROLA
1516,03/01/2021,157,ITANHAEM,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
831,31/12/2019,,,,
116,12/01/2018,21,SAO JOAQUIM DA BARRA,,
21,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
293,05/01/2018,157,SAO PAULO,,MOTOROLA
255,30/04/2018,157,SAO PAULO,,SAMSUNG
1427,28/02/2021,157,SAO JOSE DOS CAMPOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
42,30/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
39,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
276,30/04/2018,157,JACAREI,,MOTOROLA
342,30/04/2018,157,RIBEIRAO PRETO,ROUBO (ART. 157) - TRANSEUNTE,LG
1178,30/11/2021,155,SUZANO,FURTO (ART. 155) - OUTROS,SAMSUNG
1109,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
95,30/11/2018,155,SAO PAULO,,MOTOROLA
727,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,
809,01/01/2020,157,RIBEIRAO PRETO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
336,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
387,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
294,05/01/2018,157,SAO BERNARDO DO CAMPO,,MOTOROLA
833,01/01/2020,,,,
283,30/04/2018,157,RIBEIRAO PRETO,,SAMSUNG
143,12/01/2018,155,REGISTRO,FURTO (ART. 155) - TRANSEUNTE,
551,21/01/2019,155,DRACENA,FURTO (ART. 155) - RESIDENCIA,SAMSUNG
849,01/01/2020,157,CARAGUATATUBA,ROUBO (ART. 157) - TRANSEUNTE,APPLE
197,12/01/2018,,ARARAQUARA,FURTO (ART. 155) - TRANSEUNTE,LG
1307,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
114,12/01/2018,155,JABOTICABAL,,
1379,24/02/2021,157,CAMPINAS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
999,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1372,28/02/2021,157,ITAQUAQUECETUBA,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1282,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,XIAOMI
982,30/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MULTILASER
1032,31/08/2020,155,PRAIA GRANDE,FURTO (ART. 155) - OUTROS,OUTROS
1180,29/11/2021,155,CACAPAVA,FURTO (ART. 155) - OUTROS,SAMSUNG
497,31/01/2019,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,MOTOROLA
590,31/08/2019,157,DIADEMA,ROUBO (ART. 157) - OUTROS,MOTOROLA
692,31/08/2019,,,ROUBO (ART. 157) - VEICULO,SAMSUNG
1368,28/02/2021,157,CAMPINAS,ROUBO (ART. 157) - VEICULO,XIAOMI
1083,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
829,01/01/2020,,,,
1348,29/11/2021,155,CAMPINAS,FURTO (ART. 155) - OUTROS,SAMSUNG
47,15/11/2018,155,,FURTO (ART. 155) - OUTROS,APPLE
844,31/12/2019,,,,
1276,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1235,09/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
534,28/01/2019,155,COSMOPOLIS,FURTO (ART. 155) - OUTROS,SAMSUNG
954,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1501,23/02/2021,157,SAO CRUZ DO RIO PARDO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1064,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1118,29/08/2020,155,ESPIRITO SANTO PINHAL,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,OUTROS
348,29/04/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
565,14/01/2019,155,ITARARE,FURTO (ART. 155) - INTERIOR DE VEICULO,MOTOROLA
883,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1033,27/08/2020,155,ARAMINA,FURTO (ART. 155) - OUTROS,MULTILASER
122,30/11/2018,155,SAO PAULO,,MOTOROLA
532,31/01/2019,155,REGISTRO,FURTO (ART. 155) - ESTABELECIMENTO-OUTROS,APPLE
1209,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
268,30/04/2018,157,OSASCO,,SANSUMG
1114,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
959,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
889,01/01/2020,157,ITAQUAQUECETUBA,ROUBO (ART. 157) - VEICULO,MOTOROLA
1345,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
115,12/01/2018,155,GUARATINGUETA,,MOTOROLA
744,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
627,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
665,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,APPLE
111,12/01/2018,155,JABOTICABAL,,SAMSUNG
1089,28/08/2020,155,GUARULHOS,FURTO (ART. 155) - OUTROS,ASUS
365,29/04/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,APPLE
983,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
832,31/12/2019,,,,
490,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1395,28/02/2021,157,GUARULHOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
59,30/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
1054,30/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1227,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1295,12/01/2021,155,SANTO ANDRE,FURTO (ART. 155) - OUTROS,OUTROS
817,01/01/2020,157,OSASCO,ROUBO (ART. 157) - INTERIOR DE VEICULO,APPLE
614,29/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1319,30/11/2021,,,,MOTOROLA
217,30/04/2018,,MAUA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
691,31/08/2019,,,ROUBO (ART. 157) - OUTROS,SAMSUNG
442,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
619,06/04/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,POSITIVO
1273,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
