1446, 03/01/2021, 157, FERRAZ DE VASCONCELOS, ROUBO (ART. 157) - OUTROS, MOTOROLA
226, 30/04/2018, NULO, NULO, NULO, NULO
1190, 28/11/2021, 155, ITAPEVI, FURTO (ART. 155) - OUTROS, SAMSUNG
97, 28/11/2018, 155, JUNDIAI, NULO, SAMSUNG
746, 31/08/2019, 157, GUARATINGUETA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1390, 03/01/2021, 157, SANTOS, ROUBO (ART. 157) - OUTROS, APPLE
471, 31/01/2019, 155, SANTO ANDRE, FURTO QUALIFICADO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
315, 05/01/2018, 157, TABOAO DA SERRA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1479, 25/02/2021, 157, NULO, NULO, LG
1338, 12/01/2021, NULO, NULO, NULO, SAMSUNG
1318, 13/11/2021, NULO, NULO, NULO, APPLE
1154, 23/10/2021, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, SAMSUNG
30, 29/11/2018, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
753, 09/01/2019, 157, FRANCISCO MORATO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
847, 01/01/2020, NULO, NULO, NULO, NULO
717, 31/08/2019, 157, VINHEDO, ROUBO (ART. 157) - INTERIOR DE VEICULO, NULO
1367, 28/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, XIAOMI
539, 25/12/2018, 155, RIBEIRAO PRETO, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, APPLE
1388, 28/02/2021, 157, RIBEIRAO PRETO, ROUBO (ART. 157) - OUTROS, SAMSUNG
875, 31/12/2019, 157, SUZANO, ROUBO (ART. 157) - VEICULO, SAMSUNG
989, 31/08/2020, 155, CARAPICUIBA, FURTO (ART. 155) - OUTROS, SAMSUNG
459, 31/01/2018, 155, SAO JOSE DOS CAMPOS, FURTO (ART. 155) - OUTROS, APPLE
59, 30/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, SAMSUNG
93, 24/11/2018, 155, LORENA, NULO, POSITIVO
133, 30/11/2018, 155, SAO JOSE DOS CAMPOS, NULO, NULO
932, 31/12/2019, 157, SANTO ANDRE, ROUBO (ART. 157) - RESIDENCIA, SAMSUNG
1483, 28/02/2021, 157, NULO, NULO, SAMSUNG
654, 30/08/2019, 157, COTIA, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
590, 31/08/2019, 157, DIADEMA, ROUBO (ART. 157) - OUTROS, MOTOROLA
1317, 30/11/2021, NULO, NULO, NULO, MOTOROLA
168, 30/11/2018, NULO, ITAPEVI, FURTO (ART. 155) - OUTROS, NULO
724, 31/08/2019, 157, DIADEMA, ROUBO (ART. 157) - APLICATIVO DE MOBILIDADE URBANA, NULO
1372, 28/02/2021, 157, ITAQUAQUECETUBA, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1041, 09/01/2020, 155, SANTANA DE PARNAIBA, FURTO (ART. 155) - OUTROS, OUTROS
805, 01/01/2020, 157, PRAIA GRANDE, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1110, 09/01/2020, 155, REGENTE FEIJO, FURTO (ART. 155) - INTERIOR DE VEICULO, SAMSUNG
1319, 30/11/2021, NULO, NULO, NULO, MOTOROLA
807, 31/12/2019, 157, BARUERI, ROUBO (ART. 157) - VEICULO, MOTOROLA
487, 31/01/2019, 155, TAUBATE, FURTO (ART. 155) - RESIDENCIA, SAMSUNG
298, 30/04/2018, 157, TABOAO DA SERRA, NULO, MOTOROLA
368, 30/04/2018, 157, FRANCO DA ROCHA, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
294, 05/01/2018, 157, SAO BERNARDO DO CAMPO, NULO, MOTOROLA
631, 31/08/2019, 157, HORTOLANDIA, ROUBO (ART. 157) - OUTROS, MOTOROLA
419, 24/01/2019, 155, ILHABELA, FURTO (ART. 155) - OUTROS, MOTOROLA
305, 05/01/2018, 157, SUZANO, NULO, MOTOROLA
1320, 30/11/2021, NULO, NULO, NULO, APPLE
307, 05/01/2018, 157, SUZANO, NULO, MOTOROLA
1356, 28/02/2021, 157, GUARUJA, ROUBO (ART. 157) - VEICULO, SAMSUNG
806, 31/12/2019, 157, BARUERI, ROUBO (ART. 157) - VEICULO, MOTOROLA
1149, 31/08/2020, 155, BARUERI, FURTO (ART. 155) - INTERIOR ESTABELECIMENTO, MOTOROLA
1444, 28/02/2020, 157, TABOAO DA SERRA, ROUBO (ART. 157) - OUTROS, SAMSUNG
524, 26/01/2019, 155, IPORANGA, FURTO (ART. 155) - OUTROS, OUTROS
1059, 19/08/2020, 155, GUATAPARA, FURTO (ART. 155) - OUTROS, SAMSUNG
1031, 29/08/2020, 155, SAO GERTRUDES, FURTO (ART. 155) - OUTROS, MOTOROLA
56, 12/01/2018, 155, NULO, FURTO (ART. 155) - TRANSEUNTE, ASUS
1475, 18/02/2021, 157, NULO, NULO, SAMSUNG
1221, 28/11/2021, 155, JAGUARIUNA, FURTO (ART. 155) - OUTROS, SAMSUNG
1027, 09/01/2020, 155, SANTOS, FURTO (ART. 155) - OUTROS, APPLE
257, 30/04/2018, 157, SANTO ANDRE, NULO, IPHONE
297, 30/04/2018, 157, MAUA, NULO, SAMSUNG
240, 29/04/2018, NULO, NULO, NULO, NULO
950, 01/01/2020, 157, MONGAGUA, ROUBO (ART. 157) - OUTROS, MOTOROLA
1046, 29/08/2020, 155, PIRASSUNUNGA, FURTO (ART. 155) - OUTROS, MOTOROLA
183, 30/11/2018, NULO, ITU, FURTO (ART. 155) - OUTROS, MOTOROLA
221, 30/04/2018, NULO, NULO, NULO, NULO
475, 26/01/2019, 155, ITANHAEM, FURTO (ART. 155) - OUTROS, MOTOROLA
809, 01/01/2020, 157, RIBEIRAO PRETO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
687, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
696, 09/01/2019, NULO, NULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
827, 01/01/2020, NULO, NULO, NULO, NULO
283, 30/04/2018, 157, RIBEIRAO PRETO, NULO, SAMSUNG
417, 31/01/2019, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, MOTOROLA
43, 16/10/2018, 155, NULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1512, 28/02/2021, 157, MOGI DAS CRUZES, ROUBO (ART. 157) - VEICULO, APPLE
123, 15/10/2018, 155, SOROCABA, NULO, LG
1084, 29/08/2020, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
1461, 20/01/2021, 157, AMERICANA, ROUBO (ART. 157) - TRANSEUNTE, XIAOMI
519, 12/11/2018, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, SAMSUNG
71, 30/11/2018, 155, NULO, NULO, MOTOROLA
306, 05/01/2018, 157, SUZANO, NULO, ASUS
515, 02/01/2019, 155, CATANDUVA, FURTO (ART. 155) - INTERIOR DE VEICULO, SAMSUNG
42, 30/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1489, 28/02/2021, 157, CAMPO LIMPO PAULISTA, ROUBO (ART. 157) - VEICULO, SAMSUNG
1506, 28/02/2021, 157, ITAQUAQUECETUBA, ROUBO (ART. 157) - VEICULO, SAMSUNG
486, 29/01/2019, 155, MACATUBA, FURTO (ART. 155) - OUTROS, MOTOROLA
124, 30/11/2018, 155, SAO JOSE DOS CAMPOS, NULO, SAMSUNG
710, 31/08/2019, 157, JAU, ROUBO (ART. 157) - OUTROS, NULO
73, 29/11/2018, 155, NULO, NULO, MOTOROLA
230, 29/04/2018, NULO, NULO, NULO, NULO
1070, 29/08/2020, 155, ITAQUAQUECETUBA, FURTO (ART. 155) - OUTROS, MOTOROLA
870, 01/01/2020, 157, UBATUBA, ROUBO (ART. 157) - OUTROS, APPLE
1366, 28/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, XIAOMI
888, 01/01/2020, 157, ARACATUBA, ROUBO (ART. 157) - OUTROS, SAMSUNG
470, 02/01/2019, 155, SAO JOSE DO RIO PRETO, FURTO (ART. 155) - OUTROS, MOTOROLA
953, 01/01/2020, 157, PRAIA GRANDE, ROUBO (ART. 157) - VEICULO, XIAOMI
236, 30/04/2018, NULO, NULO, NULO, NULO
516, 31/01/2019, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
449, 31/01/2019, 155, JUNDIAI, FURTO (ART. 155) - OUTROS, SAMSUNG
863, 01/01/2020, 157, DIADEMA, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1162, 29/11/2021, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
1464, 27/02/2021, 157, OSASCO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1344, 30/11/2021, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, MOTOROLA
237, 30/04/2018, NULO, NULO, NULO, NULO
474, 31/01/2019, 155, VALINHOS, FURTO (ART. 155) - OUTROS, MOTOROLA
1323, 27/11/2021, NULO, NULO, NULO, SAMSUNG
1177, 30/11/2021, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
111, 12/01/2018, 155, JABOTICABAL, NULO, SAMSUNG
1482, 27/02/2021, 157, NULO, NULO, SAMSUNG
528, 02/01/2019, 129, GUARUJA, LESAO CORPORAL (ART. 129), NULO
328, 30/04/2018, 157, DIADEMA, ROUBO (ART. 157) - VEICULO, SAMSUNG
572, 31/01/2019, 155, TATUI, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
573, 28/01/2019, 155, GUARULHOS, FURTO (ART. 155) - RESIDENCIA, SAMSUNG
891, 01/01/2020, 157, SAO JOSE DO RIO PRETO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
960, 31/08/2020, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, APPLE
195, 30/11/2018, NULO, PINDAMONHANGABA, FURTO (ART. 155) - OUTROS, MOTOROLA
751, 30/08/2019, 157, FERRAZ DE VASCONCELOS, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1263, 11/01/2021, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, APPLE
829, 01/01/2020, NULO, NULO, NULO, NULO
233, 30/04/2018, NULO, NULO, NULO, NULO
1143, 08/08/2020, 155, BARUERI, FURTO (ART. 155) - OUTROS, MOTOROLA
371, 05/01/2018, 157, CARAPICUIBA, ROUBO (ART. 157) - OUTROS, SAMSUNG
918, 01/01/2020, 157, FRANCO DA ROCHA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
864, 01/01/2020, 157, JAU, ROUBO (ART. 157) - OUTROS, OUTROS
843, 01/01/2020, NULO, NULO, NULO, NULO
527, 02/01/2019, 147, GUARUJA, AMEACA (ART. 147), NULO
1120, 09/01/2020, 155, HORTOLANDIA, FURTO (ART. 155) - INTERIOR DE VEICULO, MOTOROLA
32, 30/11/2018, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, SAMSUNG
605, 31/08/2019, 157, COTIA, ROUBO (ART. 157) - VEICULO, MOTOROLA
1106, 30/08/2020, 155, CACAPAVA, FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL, OUTROS
1369, 28/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, XIAOMI
1405, 03/01/2021, 157, BAURU, ROUBO (ART. 157) - OUTROS, SAMSUNG
1334, 30/11/2021, NULO, NULO, NULO, SAMSUNG
860, 31/12/2019, 157, GUARULHOS, ROUBO (ART. 157) - VEICULO, MOTOROLA
1480, 25/02/2021, 157, NULO, NULO, SAMSUNG
9, 30/11/2018, 155, PIRAJUI, FURTO (ART. 155) - TRANSEUNTE, MOTOROLA
506, 30/01/2019, 155, SANTO ANDRE, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, SAMSUNG
141, 25/11/2018, 155, SAO BERNARDO DO CAMPO, FURTO (ART. 155) - INTERIOR ESTABELECIMENTO, NULO
1, 30/11/2018, 155, CAMPO LIMPO PAULISTA, FURTO (ART. 155) - INTERIOR DE VEICULO, SAMSUNG
70, 30/11/2018, 155, NULO, NULO, MOTOROLA
1121, 25/08/2020, 155, SAO BERNARDO DO CAMPO, FURTO (ART. 155) - OUTROS, MOTOROLA
854, 01/01/2020, 157, SANTOS, ROUBO (ART. 157) - OUTROS, SAMSUNG
780, 31/12/2019, 157, NULO, NULO, XIAOMI
1368, 28/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, XIAOMI
1525, 26/02/2021, 157, CARAPICUIBA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
784, 31/12/2019, 157, NULO, NULO, SAMSUNG
1215, 30/11/2021, 155, OSASCO, FURTO (ART. 155) - OUTROS, MOTOROLA
1042, 09/01/2020, 155, CAMPINAS, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, MOTOROLA
1349, 12/01/2021, 155, ITAPECERICA DA SERRA, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO-OUTROS, APPLE
1095, 31/08/2020, 155, PRESIDENTE PRUDENTE, FURTO (ART. 155) - OUTROS, MOTOROLA
1355, 28/02/2021, 157, GUARUJA, ROUBO (ART. 157) - VEICULO, MOTOROLA
355, 30/04/2018, 157, ARACARIGUAMA, ROUBO (ART. 157) - VEICULO, SAMSUNG
1111, 29/08/2020, 155, SAO JOSE DO RIO PRETO, FURTO (ART. 155) - RESIDENCIA, XIAOMI
1322, 30/11/2021, NULO, NULO, NULO, XIAOMI
1140, 09/01/2020, 155, PEDERNEIRAS, FURTO (ART. 155) - OUTROS, SAMSUNG
913, 31/12/2019, 157, CAJAMAR, ROUBO (ART. 157) - VEICULO, APPLE
209, 30/04/2018, NULO, COTIA, ROUBO (ART. 157) - VEICULO, MOTOROLA
681, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
160, 30/11/2018, 155, OSASCO, FURTO (ART. 155) - OUTROS, NULO
1296, 28/11/2021, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
194, 30/11/2018, NULO, MATAO, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
510, 31/01/2019, 155, SAO RITA PASSA QUATRO, FURTO QUALIFICADO (ART. 155) - APLICATIVO DE MOBILIDADE URBANA, LG
1477, 25/02/2021, 157, NULO, NULO, LG
504, 02/01/2019, 155, ILHA COMPRIDA, FURTO (ART. 155) - OUTROS, LG
